T, error (%)
1.0, 6.877152370797154e-10, 4.9436166035376344e-09, 4.218909376976017e-08, 1.3605249501622788e-07, 2.5251563029481984e-08, 5.108746696513844e-08, 5.9831285563992365e-09, 7.3905339625110564e-09, 2.8093712931042195e-07, 4.008923326658843e-09
1.5, 1.0738314334957089e-09, 9.881410265228686e-09, 6.336685148448191e-08, 2.9294095367352925e-07, 5.106041156771948e-08, 1.5568933241965136e-07, 1.0807310619337374e-08, 1.572393002017029e-08, 6.302563577416202e-07, 8.905911497636074e-09
2.0, 1.2769323480543715e-09, 1.5780148838019994e-08, 1.8646443534512324e-07, 4.969961892135888e-07, 8.198944997797955e-08, 3.3941610317429413e-07, 1.5870317765682984e-08, 2.7808086235179413e-08, 1.053301703780277e-06, 1.5754128293658234e-08
2.5, 1.6175480677116383e-09, 2.238675681203589e-08, 4.1920028014688854e-07, 7.396085344741482e-07, 1.1635220056307669e-07, 6.036385837822691e-07, 2.1248814165673868e-08, 4.516258901403336e-08, 1.4711608243194244e-06, 2.419605044535339e-08
3.0, 2.2067082974287777e-09, 2.9554380045419392e-08, 6.952287567710052e-07, 1.0171035822121102e-06, 1.531942718363804e-07, 9.269007079364556e-07, 2.782770288723216e-08, 6.847873079110674e-08, 1.8237925638634692e-06, 3.299017178274438e-08
3.5, 3.4175120025570216e-09, 3.7198299935540385e-08, 9.707939462960083e-07, 1.3739729018010481e-06, 1.916001753539398e-07, 1.2743370020359794e-06, 3.6563084689902534e-08, 9.823857050278786e-08, 2.08387188563525e-06, 3.956187480868775e-08
4.0, 5.463971173950977e-09, 4.5264117265117476e-08, 1.2200143194527198e-06, 1.7449949964686018e-06, 2.3088501075992432e-07, 1.613460247801811e-06, 4.746140269207624e-08, 1.345741986805149e-07, 2.24541358806625e-06, 4.020546154597654e-08
4.5, 7.966632388500816e-09, 5.371108607529762e-08, 1.4328966036680421e-06, 2.0572914147879958e-06, 2.707162785886563e-07, 1.9148054487771148e-06, 6.074808954134592e-08, 1.773469975336478e-07, 2.3178522315175053e-06, 3.11454824153401e-08
5.0, 1.0525375763667522e-08, 6.254265027746952e-08, 1.605200346681447e-06, 2.2591818647620804e-06, 3.101706869106796e-07, 2.155548878060836e-06, 7.662309384150103e-08, 2.2617846239013709e-07, 2.318341992015721e-06, 2.173505923895938e-08
