T, Memory Usage (MB)
1.0, 280, 278, 278, 278, 278, 278, 278, 278, 278, 278
1.5, 278, 278, 278, 278, 278, 278, 278, 278, 280, 280
2.0, 280, 280, 280, 280, 280, 280, 280, 280, 280, 280
2.5, 280, 280, 280, 280, 280, 284, 280, 280, 280, 280
3.0, 280, 282, 282, 282, 282, 282, 282, 286, 282, 282
3.5, 286, 282, 282, 282, 282, 282, 282, 282, 282, 282
4.0, 282, 282, 282, 284, 284, 284, 288, 288, 284, 288
4.5, 284, 284, 288, 288, 284, 284, 288, 284, 284, 288
5.0, 288, 284, 284, 284, 284, 284, 286, 286, 290, 290
